hajj_zone,grid_size_m,cell_seq,demand_point_id,cell_area_m2,centroid_lat,centroid_lon,camp_accommodation_count,accommodation_count,place_of_worship_count,transport_count,pedestrian_count,support_amenity_count,building_count,dist_nearest_medical_km,dist_nearest_hospital_km,dist_nearest_seasonal_center_km,dist_nearest_ambulance_km,osm_activity_index_raw,exploratory_osm_activity_index,osm_activity_proxy_0_1,demand_weight_uniform,proxy_demand_weight
Muzdalifah,1000,20,D_1000_Muzdalifah_0020,1000000.0,21.38624004606812,39.93443809443702,0,0,0,0,0,1,0,1.2202056347938373,1.2202056347938373,5.902754135193948,6.066458551746642,1.0,0.09474182851729038,0.0009474182851729037,1.0,1.0037896731406917
Muzdalifah,1000,21,D_1000_Muzdalifah_0021,1000000.0,21.39527406944317,39.93449547907018,0,0,0,0,0,0,0,1.393114125289755,1.393114125289755,6.710561914295313,5.581530668590983,0.0,0.0,0.0,1.0,1.0
Arafat,1000,1,D_1000_Arafat_0001,1000000.0,21.346657182433578,39.953148531847795,0,0,0,0,0,4,2,0.39877291057375286,2.1874604390732153,1.7539445679708063,10.428210815241151,4.5,0.4263382283278067,0.004263382283278067,1.0,1.0170535291331122
Arafat,1000,2,D_1000_Arafat_0002,1000000.0,21.35569119952528,39.953206946447196,0,0,0,0,3,0,0,0.4173188217903975,2.1007705666895773,2.127438973965524,9.714404115493544,6.0,0.5684509711037423,0.005684509711037423,1.0,1.0227380388441496
Arafat,1000,3,D_1000_Arafat_0003,1000000.0,21.364725206753754,39.953265391771254,0,0,0,0,4,1,0,0.8547898373514767,1.7155475113074374,2.8241231609794686,9.054927599441273,9.0,0.8526764566556134,0.008526764566556135,1.0,1.0341070582662246
Arafat,1000,4,D_1000_Arafat_0004,1000000.0,21.337568193537248,39.96273261574015,0,0,0,0,0,3,2,0.410176353129418,2.000606150671571,1.0090029630285187,11.841235311403763,3.5,0.33159639981051636,0.0033159639981051635,1.0,1.0132638559924207
Arafat,1000,5,D_1000_Arafat_0005,1000000.0,21.34660219499647,39.96279159007521,0,0,0,2,3,3,9,0.249693552501756,1.2769803332329692,0.7728995014230536,11.128203817869297,17.25,1.6342965419232591,0.01634296541923259,1.0,1.0653718616769303
Arafat,1000,6,D_1000_Arafat_0006,1000000.0,21.355636186592843,39.96285059543704,0,0,1,0,21,2,7,0.5848682340473922,1.1220216454341019,1.4307510893699114,10.462264894564951,47.75,4.523922311700616,0.045239223117006164,1.0,1.1809568924680247
Arafat,1000,7,D_1000_Arafat_0007,1000000.0,21.36467016832297,39.962909631834215,0,0,0,0,1,1,0,0.482114101462828,1.6991722614795453,2.283333253513618,9.85273275442149,3.0,0.28422548555187116,0.0028422548555187117,1.0,1.0113690194220748
Arafat,1000,8,D_1000_Arafat_0008,1000000.0,21.373704140183456,39.962968699275336,0,0,0,0,0,1,0,1.433813111924166,2.552536028255111,3.1339824874163096,9.310663144470618,1.0,0.09474182851729038,0.0009474182851729037,1.0,1.0037896731406917
Arafat,1000,9,D_1000_Arafat_0009,1000000.0,21.328478692954075,39.97231551904796,0,0,0,0,0,0,2,1.0777522149348522,1.5885144244125406,1.402085876804922,13.254513442331945,0.5,0.04737091425864519,0.00047370914258645187,1.0,1.0018948365703457
Arafat,1000,10,D_1000_Arafat_0010,1000000.0,21.337512678527002,39.97237505249756,0,0,0,4,0,0,2,0.08299736563237307,1.4634596718994441,0.4068823251607118,12.542096838446257,12.5,1.1842728564661298,0.011842728564661297,1.0,1.0473709142586451
Arafat,1000,11,D_1000_Arafat_0011,1000000.0,21.34654665423742,39.97243461727587,0,0,0,0,1,6,8,0.047526701201630904,0.6901987905069011,0.30794145662282624,11.87123665070194,10.0,0.9474182851729038,0.009474182851729039,1.0,1.037896731406916
Arafat,1000,12,D_1000_Arafat_0012,1000000.0,21.35558062008193,39.972494213391535,1,0,1,0,8,6,12,0.20213489326189304,0.323462782675307,0.897916493664906,11.249264067370245,31.0,2.936996684036002,0.02936996684036002,1.0,1.1174798673614401
Arafat,1000,13,D_1000_Arafat_0013,1000000.0,21.364614576057143,39.97255384085323,2,0,0,0,5,1,0,0.8406863109032495,1.316389749707478,1.84783373560137,10.684476941674813,19.0,1.8000947418285174,0.018000947418285174,1.0,1.0720037896731407
Arafat,1000,14,D_1000_Arafat_0014,1000000.0,21.373648522159662,39.972613499669635,1,0,0,0,0,0,0,0.9044980108188184,2.3154126574962355,2.8324415261850593,10.18676361642569,4.0,0.3789673140691615,0.003789673140691615,1.0,1.0151586925627665
Arafat,1000,15,D_1000_Arafat_0015,1000000.0,21.38268245838609,39.97267318984944,0,0,0,0,0,0,0,1.5492966283418292,3.3150248228109307,3.825043853877833,9.766384102455095,0.0,0.0,0.0,1.0,1.0
Arafat,1000,16,D_1000_Arafat_0016,1000000.0,21.32842265088806,39.98195733435259,0,0,0,0,0,1,3,0.767620583017351,0.767620583017351,1.7644577220958524,13.956054814949907,1.75,0.16579819990525818,0.0016579819990525818,1.0,1.0066319279962104
Arafat,1000,17,D_1000_Arafat_0017,1000000.0,21.337456610458766,39.98201745792629,0,0,0,0,0,4,1,0.2211510199486344,0.5070066327348386,1.0299754776363745,13.281322694291104,4.25,0.40265277119848414,0.004026527711984841,1.0,1.0161061108479394
Arafat,1000,18,D_1000_Arafat_0018,1000000.0,21.346490560163875,39.98207761313917,0,0,0,0,0,7,7,0.11109250970626357,0.33498404552590966,0.4197389575226711,12.649724952930978,8.75,0.8289909995262909,0.008289909995262908,1.0,1.0331596399810516
Arafat,1000,19,D_1000_Arafat_0019,1000000.0,21.355524500000005,39.9821378,3,0,0,0,19,1,44,0.19917094178905798,0.25850943840694945,1.0035600616908336,12.067628053787455,62.0,5.873993368072004,0.05873993368072004,1.0,1.2349597347228802
Arafat,1000,20,D_1000_Arafat_0020,1000000.0,21.36455842996374,39.982198018517536,3,0,0,0,1,0,7,0.12320285755397735,1.2465386396920302,1.9014121810517426,11.542952495107631,15.75,1.4921837991473235,0.014921837991473235,1.0,1.059687351965893
Arafat,1000,21,D_1000_Arafat_0021,1000000.0,21.373592350051698,39.98225826870055,2,0,0,0,0,0,43,0.3950912867894276,2.2451926489156864,2.867682647554115,11.083855726418713,18.75,1.7764092846991948,0.017764092846991947,1.0,1.0710563713879677
Arafat,1000,22,D_1000_Arafat_0022,1000000.0,21.382626260260476,39.98231855055779,1,0,0,0,0,0,3,0.7909845179422497,3.2446758669002387,3.8512126988669446,10.698783259035503,4.75,0.45002368545712934,0.004500236854571293,1.0,1.0180009474182852
Arafat,1000,23,D_1000_Arafat_0023,1000000.0,21.328366056028027,39.9915991180268,0,0,0,1,0,1,0,0.7146412768407139,0.7146412768407139,2.403546542328262,14.692202197179792,4.0,0.3789673140691615,0.003789673140691615,1.0,1.0151586925627665
Arafat,1000,24,D_1000_Arafat_0024,1000000.0,21.33739998934004,39.991659831715815,1,0,0,0,0,2,3,0.38320488455404633,0.38320488455404633,1.7006961189666079,14.052859919419255,6.75,0.63950734249171,0.0063950734249171,1.0,1.0255802936996683
Arafat,1000,25,D_1000_Arafat_0025,1000000.0,21.346433912783368,39.99172057735452,0,0,0,0,2,5,9,0.7347141849964821,0.7347141849964821,1.416932813155946,13.457237687279484,11.25,1.065845570819517,0.01065845570819517,1.0,1.0426338228327807
Arafat,1000,26,D_1000_Arafat_0026,1000000.0,21.355467826354577,39.99178135495176,1,0,0,0,7,0,10,0.257976358669575,0.8148151513813048,1.7672096380814482,12.911597563109252,20.5,1.9422074846044528,0.019422074846044527,1.0,1.077688299384178
Arafat,1000,27,D_1000_Arafat_0027,1000000.0,21.364501730050293,39.99184216451637,2,0,0,0,0,0,2,0.6005423318094495,1.50750717254385,2.411689667033753,12.422618769464117,8.5,0.8053055423969683,0.008053055423969682,1.0,1.0322122216958787
Arafat,1000,28,D_1000_Arafat_0028,1000000.0,21.3735356238671,39.991903006057214,1,0,0,0,0,1,36,0.4260465790848172,2.421574745641214,3.2286967238978037,11.997231453597767,14.0,1.3263855992420654,0.013263855992420654,1.0,1.0530554239696825
Arafat,1000,29,D_1000_Arafat_0029,1000000.0,21.38256950780161,39.99196387958314,1,0,0,0,0,2,2,0.9145361729877638,3.3696294099896695,4.127071361115464,11.642408170604096,6.5,0.6158218853623875,0.006158218853623875,1.0,1.0246328754144955
Arafat,1000,30,D_1000_Arafat_0030,1000000.0,21.337342815178438,40.00130217355564,0,0,0,0,0,1,0,1.3363310584867958,1.3363310584867958,2.5930455247843,14.851493039398852,1.0,0.09474182851729038,0.0009474182851729037,1.0,1.0037896731406917
Arafat,1000,31,D_1000_Arafat_0031,1000000.0,21.346376712103467,40.00136350961134,0,0,0,0,1,0,1,1.5706254466917204,1.6854113825785544,2.4164470616038387,14.289120020458434,2.25,0.21316911416390336,0.0021316911416390336,1.0,1.008526764566556
Arafat,1000,32,D_1000_Arafat_0032,1000000.0,21.35541059915325,40.001424877936145,0,0,0,0,0,0,0,1.2536883216805061,1.7768366089096026,2.6371476465044137,13.776467486943794,0.0,0.0,0.0,1.0,1.0
Arafat,1000,33,D_1000_Arafat_0033,1000000.0,21.364444476324376,40.00148627853899,0,0,0,0,0,0,0,1.4697510817301944,2.1908741263247826,3.1649843313834594,13.319277828717773,0.0,0.0,0.0,1.0,1.0
Arafat,1000,34,D_1000_Arafat_0034,1000000.0,21.37347834361346,40.0015477114288,0,0,0,0,0,0,0,1.3444054880734968,2.8991440103150254,3.824311873100027,12.923438680874616,0.0,0.0,0.0,1.0,1.0
Arafat,1000,35,D_1000_Arafat_0035,1000000.0,21.346318958131864,40.011006409599055,0,0,0,0,0,0,0,2.4437771788936153,2.616863058483656,3.4162456302305944,15.14135580937839,0.0,0.0,0.0,1.0,1.0
Arafat,1000,36,D_1000_Arafat_0036,1000000.0,21.355352818403695,40.0110683686425,0,0,0,0,0,0,0,2.2532015032401684,2.7309256543618474,3.5757608300891115,14.65853884962448,0.0,0.0,0.0,1.0,1.0
Arafat,1000,37,D_1000_Arafat_0037,1000000.0,21.364386668793696,40.01113036027463,0,0,0,0,0,0,0,2.405731068893127,3.0496915439660133,3.9876555545745815,14.229717729656606,0.0,0.0,0.0,1.0,1.0
